,datetime,open_15m,high_15m,low_15m,close_15m,open_30m,high_30m,low_30m,close_30m,open_1h,high_1h,low_1h,close_1h,action,P/L,Total profit
416656,2021-07-02 05:00:00+00:00,0.7467,0.74684,0.74666,0.74684,0.7467,0.7469899999999999,0.74666,0.7469899999999999,0.7467,0.7470600000000001,0.74654,0.74664,,,
416657,2021-07-02 05:15:00+00:00,0.74688,0.7469899999999999,0.74678,0.7469899999999999,0.7467,0.7469899999999999,0.74666,0.7469899999999999,0.7467,0.7470600000000001,0.74654,0.74664,,,
416658,2021-07-02 05:30:00+00:00,0.74695,0.7470600000000001,0.7469,0.7469399999999999,0.74695,0.7470600000000001,0.74654,0.74664,0.7467,0.7470600000000001,0.74654,0.74664,,,
416659,2021-07-02 05:45:00+00:00,0.74698,0.74698,0.74654,0.74664,0.74695,0.7470600000000001,0.74654,0.74664,0.7467,0.7470600000000001,0.74654,0.74664,,,
416660,2021-07-02 06:00:00+00:00,0.7466,0.74687,0.7464,0.74646,0.7466,0.74687,0.74622,0.74638,0.7466,0.74687,0.74595,0.74621,,,
416661,2021-07-02 06:15:00+00:00,0.74648,0.74662,0.74622,0.74638,0.7466,0.74687,0.74622,0.74638,0.7466,0.74687,0.74595,0.74621,,,
416662,2021-07-02 06:30:00+00:00,0.74634,0.74669,0.74626,0.7463,0.74634,0.74669,0.74595,0.74621,0.7466,0.74687,0.74595,0.74621,,,
416663,2021-07-02 06:45:00+00:00,0.74635,0.74635,0.74595,0.74621,0.74634,0.74669,0.74595,0.74621,0.7466,0.74687,0.74595,0.74621,,,
416664,2021-07-02 07:00:00+00:00,0.74624,0.74624,0.74536,0.7454,0.74624,0.74624,0.74534,0.74588,0.74624,0.74624,0.7450600000000001,0.7453,,,
416665,2021-07-02 07:15:00+00:00,0.74536,0.7459,0.74534,0.74588,0.74624,0.74624,0.74534,0.74588,0.74624,0.74624,0.7450600000000001,0.7453,,,
416666,2021-07-02 07:30:00+00:00,0.74584,0.74592,0.74554,0.7457,0.74584,0.74592,0.7450600000000001,0.7453,0.74624,0.74624,0.7450600000000001,0.7453,,,
416667,2021-07-02 07:45:00+00:00,0.74566,0.74574,0.7450600000000001,0.7453,0.74584,0.74592,0.7450600000000001,0.7453,0.74624,0.74624,0.7450600000000001,0.7453,,,
416668,2021-07-02 08:00:00+00:00,0.74534,0.74588,0.74508,0.74584,0.74534,0.74605,0.74508,0.74605,0.74534,0.74638,0.74508,0.7453,,,
416669,2021-07-02 08:15:00+00:00,0.7458100000000001,0.74605,0.7457,0.74605,0.74534,0.74605,0.74508,0.74605,0.74534,0.74638,0.74508,0.7453,,,
416670,2021-07-02 08:30:00+00:00,0.74602,0.74638,0.7459899999999999,0.7460600000000001,0.74602,0.74638,0.7453,0.7453,0.74534,0.74638,0.74508,0.7453,,,
416671,2021-07-02 08:45:00+00:00,0.7461,0.7461,0.7453,0.7453,0.74602,0.74638,0.7453,0.7453,0.74534,0.74638,0.74508,0.7453,,,
416672,2021-07-02 09:00:00+00:00,0.74526,0.74557,0.7451,0.74557,0.74526,0.74564,0.7448899999999999,0.745,0.74526,0.74564,0.7448899999999999,0.74502,,,
416673,2021-07-02 09:15:00+00:00,0.7456,0.74564,0.7448899999999999,0.745,0.74526,0.74564,0.7448899999999999,0.745,0.74526,0.74564,0.7448899999999999,0.74502,,,
416674,2021-07-02 09:30:00+00:00,0.74497,0.74531,0.7449399999999999,0.7451800000000001,0.74497,0.74531,0.7449399999999999,0.74502,0.74526,0.74564,0.7448899999999999,0.74502,,,
416675,2021-07-02 09:45:00+00:00,0.74521,0.74528,0.74495,0.74502,0.74497,0.74531,0.7449399999999999,0.74502,0.74526,0.74564,0.7448899999999999,0.74502,,,
416676,2021-07-02 10:00:00+00:00,0.74498,0.74554,0.7449100000000001,0.7455,0.74498,0.7457,0.7449100000000001,0.7457,0.74498,0.74662,0.7449100000000001,0.74632,,,
416677,2021-07-02 10:15:00+00:00,0.74547,0.7457,0.74531,0.7457,0.74498,0.7457,0.7449100000000001,0.7457,0.74498,0.74662,0.7449100000000001,0.74632,,,
416678,2021-07-02 10:30:00+00:00,0.74566,0.74624,0.74558,0.7461899999999999,0.74566,0.74662,0.74558,0.74632,0.74498,0.74662,0.7449100000000001,0.74632,,,
416679,2021-07-02 10:45:00+00:00,0.74622,0.74662,0.74616,0.74632,0.74566,0.74662,0.74558,0.74632,0.74498,0.74662,0.7449100000000001,0.74632,,,
416680,2021-07-02 11:00:00+00:00,0.7463,0.7467600000000001,0.7461800000000001,0.74664,0.7463,0.7467600000000001,0.7461800000000001,0.74643,0.7463,0.7467600000000001,0.7461800000000001,0.74641,,,
416681,2021-07-02 11:15:00+00:00,0.74666,0.7467600000000001,0.74633,0.74643,0.7463,0.7467600000000001,0.7461800000000001,0.74643,0.7463,0.7467600000000001,0.7461800000000001,0.74641,,,
416682,2021-07-02 11:30:00+00:00,0.7464,0.74658,0.74633,0.74658,0.7464,0.74666,0.74624,0.74641,0.7463,0.7467600000000001,0.7461800000000001,0.74641,,,
416683,2021-07-02 11:45:00+00:00,0.74654,0.74666,0.74624,0.74641,0.7464,0.74666,0.74624,0.74641,0.7463,0.7467600000000001,0.7461800000000001,0.74641,,,
416684,2021-07-02 12:00:00+00:00,0.74644,0.74666,0.74616,0.74657,0.74644,0.74666,0.7459,0.74598,0.74644,0.74921,0.74446,0.74893,,,
416685,2021-07-02 12:15:00+00:00,0.7466,0.74662,0.7459,0.74598,0.74644,0.74666,0.7459,0.74598,0.74644,0.74921,0.74446,0.74893,,,
416686,2021-07-02 12:30:00+00:00,0.7459399999999999,0.74921,0.74446,0.74897,0.7459399999999999,0.74921,0.74446,0.74893,0.74644,0.74921,0.74446,0.74893,,,
416687,2021-07-02 12:45:00+00:00,0.749,0.7490600000000001,0.74744,0.74893,0.7459399999999999,0.74921,0.74446,0.74893,0.74644,0.74921,0.74446,0.74893,,,
416688,2021-07-02 13:00:00+00:00,0.7489600000000001,0.74958,0.74866,0.74873,0.7489600000000001,0.74964,0.7482300000000001,0.7483,0.7489600000000001,0.74964,0.74798,0.7491399999999999,,,
416689,2021-07-02 13:15:00+00:00,0.74876,0.74964,0.7482300000000001,0.7483,0.7489600000000001,0.74964,0.7482300000000001,0.7483,0.7489600000000001,0.74964,0.74798,0.7491399999999999,,,
416690,2021-07-02 13:30:00+00:00,0.74835,0.74888,0.74798,0.74842,0.74835,0.74924,0.74798,0.7491399999999999,0.7489600000000001,0.74964,0.74798,0.7491399999999999,,,
416691,2021-07-02 13:45:00+00:00,0.74839,0.74924,0.7481399999999999,0.7491399999999999,0.74835,0.74924,0.74798,0.7491399999999999,0.7489600000000001,0.74964,0.74798,0.7491399999999999,,,
416692,2021-07-02 14:00:00+00:00,0.74917,0.74947,0.74824,0.7486,0.74917,0.74965,0.74824,0.74964,0.74917,0.74978,0.74824,0.7491800000000001,,,
416693,2021-07-02 14:15:00+00:00,0.74856,0.74965,0.7483,0.74964,0.74917,0.74965,0.74824,0.74964,0.74917,0.74978,0.74824,0.7491800000000001,,,
416694,2021-07-02 14:30:00+00:00,0.74968,0.74978,0.7488199999999999,0.7489399999999999,0.74968,0.74978,0.74848,0.7491800000000001,0.74917,0.74978,0.74824,0.7491800000000001,,,
416695,2021-07-02 14:45:00+00:00,0.7489,0.74922,0.74848,0.7491800000000001,0.74968,0.74978,0.74848,0.7491800000000001,0.74917,0.74978,0.74824,0.7491800000000001,,,
416696,2021-07-02 15:00:00+00:00,0.7491399999999999,0.74998,0.7488,0.7498100000000001,0.7491399999999999,0.74998,0.7488,0.7498100000000001,0.7491399999999999,0.75008,0.7488,0.74975,,,
416697,2021-07-02 15:15:00+00:00,0.74978,0.7499399999999999,0.74952,0.7498100000000001,0.7491399999999999,0.74998,0.7488,0.7498100000000001,0.7491399999999999,0.75008,0.7488,0.74975,,,
416698,2021-07-02 15:30:00+00:00,0.74978,0.75008,0.7497,0.7498600000000001,0.74978,0.75008,0.7497,0.74975,0.7491399999999999,0.75008,0.7488,0.74975,,,
416699,2021-07-02 15:45:00+00:00,0.7498199999999999,0.74998,0.7497199999999999,0.74975,0.74978,0.75008,0.7497,0.74975,0.7491399999999999,0.75008,0.7488,0.74975,,,
416700,2021-07-02 16:00:00+00:00,0.7498,0.7498199999999999,0.74934,0.74934,0.7498,0.7498199999999999,0.74934,0.74957,0.7498,0.7501,0.74934,0.7501,,,
416701,2021-07-02 16:15:00+00:00,0.74938,0.74961,0.74937,0.74957,0.7498,0.7498199999999999,0.74934,0.74957,0.7498,0.7501,0.74934,0.7501,,,
416702,2021-07-02 16:30:00+00:00,0.74954,0.7497199999999999,0.74946,0.74971,0.74954,0.7501,0.74946,0.7501,0.7498,0.7501,0.74934,0.7501,hold,0,0
416703,2021-07-02 16:45:00+00:00,0.74975,0.7501,0.74964,0.7501,0.74954,0.7501,0.74946,0.7501,0.7498,0.7501,0.74934,0.7501,short,0,0
416704,2021-07-02 17:00:00+00:00,0.75007,0.75052,0.74978,0.75048,0.75007,0.7511800000000001,0.74978,0.7511399999999999,0.75007,0.75265,0.74978,0.75256,short_buy,-0.0005,-0.0005
416705,2021-07-02 17:15:00+00:00,0.75052,0.7511800000000001,0.75052,0.7511399999999999,0.75007,0.7511800000000001,0.74978,0.7511399999999999,0.75007,0.75265,0.74978,0.75256,short,0,-0.0005
416706,2021-07-02 17:30:00+00:00,0.7511800000000001,0.75178,0.7511800000000001,0.75174,0.7511800000000001,0.75265,0.7511800000000001,0.75256,0.75007,0.75265,0.74978,0.75256,short_buy,-0.0005,-0.001
416707,2021-07-02 17:45:00+00:00,0.7517,0.75265,0.7517,0.75256,0.7511800000000001,0.75265,0.7511800000000001,0.75256,0.75007,0.75265,0.74978,0.75256,hold,0,-0.001
